,OBJECTID,GEOID10,County,Area_Name,Total_Population,Total_Population_MOE_2016,Total_households,Total_households_MOE,HH_income_less_35k,HH_income_less_35k_MOE,Pct_HH_income_less_35k,Pct_HH_income_less_35k_MOE,HH_income_35k_75k,HH_income_35k_75k_MOE,Pct_HH_income_35k_75k,Pct_HH_income_35k_75k_MOE,HH_income_75k_200k,HH_income_75k_200k_MOE,Pct_HH_income_75k_200k,Pct_HH_income_75k_200k_MOE,HH_income_200k_more,HH_income_200k_more_MOE,Pct_HH_income_200k_more,Pct_HH_income_200k_more_MOE,Median_HH_income,Median_HH_income_MOE,Median_HH_Income_2000,Chg_Median_HH_Income_2000_16,Average_Per_capita_Income,Average_Per_capita_Income_MOE,Aggregate_Household_Income,Aggregate_Household_Income_MOE,Mean_Household_Income,Mean_Household_Income_MOE,Planning_Region,AcresLand,AcresWater,AcresTotal,SqMi_Land,SqMi_Water,SqMi_Total,TRACTCE10,CountyName,GlobalID,last_edited_date,county_name,cases,State FIPS code,County FIPS code,population,hospitalization,deaths,case rate,death rate,14 day case rate,14 day cases
479,494,13121008500,13121,"Census Tract 85, Fulton County",2322,414,1016,119,611,150,60.1,13,360,122,35.4,11.2,45,40,4.4,3.9,0,13,0,1,28556,3607,25762.71186,2793.288136,17404,1018,34991500,6249470,34440.5,4643.6,ARC 10,937.3530273,0,937.3530273,1.46460998,0,1.46460998,8500,Fulton,{DF417B89-689C-49CB-9B73-0F0F8E14D311},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
519,534,13121010121,13121,"Census Tract 101.21, Fulton County",2327,209,1248,91,334,94,26.8,7.2,264,93,21.2,7.3,528,119,42.3,9.1,122,42,9.8,3,80985,14283,56372.54902,24612.45098,55751,4854,125343904,16354890,100435.8,10867.6,ARC 10,518.0949707,0,518.0949707,0.80952299,0,0.80952299,10121,Fulton,{AE8E43D8-179A-42D1-AEB7-5AAFBFC82D98},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
792,793,13089022010,13089,"Census Tract 220.10, DeKalb County",2333,268,632,41,203,62,32.1,9.6,197,53,31.2,8.1,210,48,33.2,7.3,22,15,3.5,2,56154,14377,49087.83784,7066.162162,20545,1536,45469400,7006898,71945.3,10056.6,ARC 10,307.5119934,4.9018302,312.4129944,0.48048699,0.00765911,0.48814499,22010,DeKalb,{395D6F77-7B9A-4F5C-9A00-2F79F24774AF},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
631,658,13121002400,13121,"Census Tract 24, Fulton County",2337,313,842,104,474,115,56.3,11.7,252,79,29.9,8.7,108,51,12.8,5.9,8,8,1,1,30000,6983,22840,7160,17370,2126,33880600,6061304,40238.2,5207.7,ARC 10,334.1480103,0,334.1480103,0.52210599,0,0.52210599,2400,Fulton,{61A3C0A0-2BD3-479A-B3E3-55DE7D5BA5B8},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
184,102,13117130507,13117,"Census Tract 1305.07, Forsyth County",2381,309,1048,114,172,71,16.4,6.6,327,117,31.2,10.7,462,119,44.1,10.3,87,53,8.3,5,78988,13256,74166.66667,4821.333333,47549,8168,111023296,24364372,105938.3,20191.4,ARC 20,1554.119995,897.7219849,2451.840088,2.42830992,1.40269005,3.83100009,130507,Forsyth,{77D24109-C730-40C7-ABCD-09E51A52958A},1970/01/01 00:00:00+00,Forsyth,4700,13,117,252507,355,53,1861.33,20.99,94.25,238
744,745,13089023602,13089,"Census Tract 236.02, DeKalb County",2392,219,888,56,394,88,44.4,9.5,328,79,36.9,8.6,161,49,18.1,5.5,5,7,0.6,1,38688,4119,36666.66667,2021.333333,19069,1159,40318600,4722964,45403.8,4482.1,ARC 10,676.7290039,2.76634002,679.4949951,1.05738997,0.00432241,1.06171,23602,DeKalb,{EA5460E5-56FA-47E3-922F-E1F1694D083B},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
632,659,13121004000,13121,"Census Tract 40, Fulton County",2396,404,918,93,516,113,56.2,10.9,300,92,32.7,9.5,100,44,10.9,4.7,2,4,0.2,0,27167,8795,29111.11111,-1944.111111,16384,1139,34696500,6335462,37795.8,5741.8,ARC 10,399.9840088,0,399.9840088,0.62497503,0,0.62497503,4000,Fulton,{B61965EC-429D-4ED6-9FA6-466C28797D88},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
440,441,13121011100,13121,"Census Tract 111, Fulton County",2399,283,1177,117,496,142,42.1,11.3,329,109,28,8.8,336,95,28.5,7.6,16,18,1.4,2,49638,12321,34508.54701,15129.45299,29754,3121,66732900,9964292,56697.5,6317.1,ARC 10,848.2319946,0,848.2319946,1.32535994,0,1.32535994,11100,Fulton,{ECF5BEA8-2450-4983-BF09-35B9A103E5AC},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
768,769,13089021416,13089,"Census Tract 214.16, DeKalb County",2409,338,881,76,275,99,31.2,10.9,144,66,16.3,7.4,385,106,43.7,11.4,77,46,8.7,5,80272,12042,47219.10112,33052.89888,33586,2219,77759104,11326704,88262.3,10359.6,ARC 10,192.1699982,0,192.1699982,0.300266,0,0.300266,21416,DeKalb,{2A47726A-0B42-49D6-AF50-8F6A99EB9DD1},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
473,488,13121002900,13121,"Census Tract 29, Fulton County",2411,338,1247,107,277,100,22.2,7.8,451,116,36.2,8.8,418,112,33.5,8.5,101,49,8.1,4,60083,6260,26555.55556,33527.44444,47501,3077,104553800,17003298,83844.3,11582.9,ARC 10,176.651001,0,176.651001,0.27601701,0,0.27601701,2900,Fulton,{DE94034C-8E0F-4AD3-BA23-53E109BE0ACA},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
785,786,13089023115,13089,"Census Tract 231.15, DeKalb County",2415,147,0,13,0,32,,,0,29,,,0,26,,,0,13,,,,,32500,,8868,1755,,,,,ARC 10,167.5119934,0,167.5119934,0.26173699,0,0.26173699,23115,DeKalb,{3023A65A-908A-4421-8E66-47E7208D5B5C},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
435,436,13121011306,13121,"Census Tract 113.06, Fulton County",2420,342,880,90,440,122,50,12.9,295,105,33.5,11.4,140,57,15.9,6.3,5,11,0.6,1,35000,7697,28412.40876,6587.591241,17904,1410,37808000,5705577,42963.6,4767.6,ARC 10,1771.430054,0.53399497,1771.969971,2.76785994,0.00083437,2.76869988,11306,Fulton,{DBBF2D0A-6CB9-4173-86DE-BA15882C5BA9},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
446,461,13121007604,13121,"Census Tract 76.04, Fulton County",2438,575,928,132,807,190,87,16.4,82,58,8.8,6.1,24,28,2.6,3,15,19,1.6,2,15493,3407,16902.17391,-1409.173913,13714,4234,27745800,10659540,29898.5,10670.3,ARC 10,276.4930115,0,276.4930115,0.43202001,0,0.43202001,7604,Fulton,{65CEB8A6-663A-4F3E-B6A2-6FE63BA4864C},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
524,539,13121009601,13121,"Census Tract 96.01, Fulton County",2446,237,1349,100,179,68,13.3,5,402,114,29.8,8.2,557,124,41.3,8.7,211,85,15.6,6,93576,13378,55040,38536,68698,8008,159625296,23830172,118328.6,15333.4,ARC 10,203.1349945,0,203.1349945,0.31739801,0,0.31739801,9601,Fulton,{92A0F546-2434-4357-B493-D6AAF0F02F7A},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
349,350,13135050433,13135,"Census Tract 504.33, Gwinnett County",2453,278,957,84,323,92,33.8,9.2,422,105,44.1,10.3,186,58,19.4,5.8,26,23,2.7,2,41838,6852,49087.30159,-7249.301587,23472,1440,53652200,7711369,56062.9,6380.8,ARC 10,308.6960144,1.67265999,310.368988,0.48233801,0.00261353,0.484952,50433,Gwinnett,{8F9AD8CA-EA8D-4722-8A44-FB871BBC7A4B},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
555,570,13121011426,13121,"Census Tract 114.26, Fulton County",2468,180,730,39,143,59,19.6,8,140,55,19.2,7.5,273,65,37.4,8.7,174,47,23.8,6,95481,12840,81198.34711,14282.65289,39827,3913,93618600,11760550,128244.7,14580.8,ARC 10,363.3699951,0,363.3699951,0.56776601,0,0.56776601,11426,Fulton,{7C5B388D-B9B2-4B6A-9627-79965E4F227C},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
77,78,13067031212,13067,"Census Tract 312.12, Cobb County",2475,214,987,55,93,34,9.4,3.4,131,45,13.3,4.5,450,93,45.6,9,313,64,31.7,6,136058,19557,67576.53061,68481.46939,85869,10680,209571808,34004012,212332.1,32356.4,ARC 10,986.6660156,49.68099976,1036.349976,1.54166996,0.0776266,1.61930001,31212,Cobb,{B042A2BD-8AE5-4059-AB21-CB562862E1C1},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
539,554,13121006801,13121,"Census Tract 68.01, Fulton County",2509,296,0,13,0,32,,,0,29,,,0,26,,,0,13,,,,,57727.27273,,10481,10994,,,,,ARC 10,163.2480011,0,163.2480011,0.25507501,0,0.25507501,6801,Fulton,{6C455227-C175-4F48-A9F0-4E9C1C93B150},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
771,772,13089020400,13089,"Census Tract 204, DeKalb County",2520,210,1312,66,210,89,16,6.7,422,119,32.2,8.9,489,114,37.3,8.5,191,62,14.6,5,77000,11053,46681.03448,30318.96552,58136,7740,145923008,22894008,111221.8,16528.4,ARC 10,250.1470032,0,250.1470032,0.39085501,0,0.39085501,20400,DeKalb,{1F440489-6AD4-42C4-B4AC-A0FC05B51474},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
488,503,13121011800,13121,"Census Tract 118, Fulton County",2521,303,1231,134,906,166,73.6,10.8,246,86,20,6.7,79,43,6.4,3.4,0,13,0,1,14068,2721,14046.875,21.125,13663,1964,30248800,5366352,24572.5,3442.3,ARC 10,462.1059876,0,462.1059876,0.72204101,0,0.72204101,11800,Fulton,{3C8F7140-7F26-400C-AFB9-916C7957814F},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
602,617,13121004200,13121,"Census Tract 42, Fulton County",2527,302,1472,93,1046,184,71.1,11.7,293,107,19.9,7.1,133,57,9,3.9,0,13,0,1,17843,5631,13722.22222,4120.777778,18790,1538,43393400,5841338,29479.2,3504.1,ARC 10,308.2460022,0,308.2460022,0.48163399,0,0.48163399,4200,Fulton,{6E7DE2FC-224A-43C2-9677-A9D09F1D460F},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
838,839,13089020801,13089,"Census Tract 208.01, DeKalb County",2529,223,1093,82,207,89,18.9,8.1,325,102,29.7,9,453,133,41.4,11.8,108,50,9.9,4,80625,25667,37789.85507,42835.14493,43547,4006,107713600,14302625,98548.6,10796.9,ARC 10,343.4129944,0,343.4129944,0.53658301,0,0.53658301,20801,DeKalb,{4BB0F9E8-F853-4E9A-9C70-A3B35D15DB00},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
608,625,13121010115,13121,"Census Tract 101.15, Fulton County",2572,270,1055,44,143,83,13.6,7.8,267,119,25.3,11.2,311,93,29.5,8.7,334,65,31.7,6,108375,31192,114444.4444,-6069.444444,81253,9321,200379808,32011820,189933.5,29290.7,ARC 10,852.552002,9.96428013,862.5159912,1.33211005,0.0155692,1.34767997,10115,Fulton,{F7925436-F9D7-4F18-B9EF-F055A38CC772},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
192,121,13117130102,13117,"Census Tract 1301.02, Forsyth County",2586,181,868,43,204,56,23.5,6.3,217,60,25,6.8,415,83,47.8,9.2,32,23,3.7,3,78333,11463,52641.50943,25691.49057,28578,2096,70781104,7233205,81545.1,7288.6,ARC 20,3357.879883,50.07690048,3407.959961,5.2466898,0.0782452,5.3249402,130102,Forsyth,{C7272103-ECBC-4C84-A161-C901B609CA87},1970/01/01 00:00:00+00,Forsyth,4700,13,117,252507,355,53,1861.33,20.99,94.25,238
599,614,13121002100,13121,"Census Tract 21, Fulton County",2587,432,904,77,426,101,47.1,10.4,208,73,23,7.9,206,66,22.8,7,64,32,7.1,4,38068,8898,14444.44444,23623.55556,24473,5619,56415400,9139325,62406.4,8599.7,ARC 10,199.6419983,0,199.6419983,0.311941,0,0.311941,2100,Fulton,{B67480B3-452E-4050-876C-AD4EEA972496},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
191,120,13117130503,13117,"Census Tract 1305.03, Forsyth County",2588,220,974,71,198,69,20.3,6.9,238,67,24.4,6.6,405,91,41.6,8.8,133,59,13.7,6,82308,10610,59479.16667,22828.83333,41199,4811,103734304,14834979,106503.4,13103.8,ARC 20,3386.120117,4984.439941,8370.55957,5.29081011,7.78818989,13.07900047,130503,Forsyth,{EBED5419-E507-4FA3-BB4C-931D01A41FB6},1970/01/01 00:00:00+00,Forsyth,4700,13,117,252507,355,53,1861.33,20.99,94.25,238
678,679,13255160900,13255,"Census Tract 1609, Spalding County",2597,267,917,77,468,104,51,10.5,398,84,43.4,8.4,51,35,5.6,3.8,0,13,0,1,34181,4774,27788.46154,6392.538462,13219,764,31641800,3502169,34505.8,2488.1,ARC 20,2614.659912,20.05459976,2634.709961,4.08541012,0.0313353,4.11673021,160900,Spalding,{FFAFE0AA-717A-4960-A6BF-894AACDD93D5},1970/01/01 00:00:00+00,Spalding,1576,13,255,69110,207,62,2280.42,89.71,206.92,143
670,671,13139000303,13139,"Census Tract 3.03, Hall County",2600,275,1043,77,352,115,33.7,10.8,202,74,19.4,6.9,451,112,43.2,10.2,38,29,3.6,3,70052,18944,54623.65591,15428.34409,31216,3109,78259296,11332124,75032.9,9346.8,ARC 20,6714.990234,307.2049866,7022.189941,10.4921999,0.48000801,10.97220039,303,Hall,{A8766CEA-B21E-4CFF-8B4C-5EBA351C190A},1970/01/01 00:00:00+00,Hall,10605,13,139,206349,1085,173,5139.35,83.84,228.25,471
485,500,13121012300,13121,"Census Tract 123, Fulton County",2616,411,1114,132,442,156,39.7,13.2,235,92,21.1,7.9,325,111,29.2,9.3,112,69,10.1,6,55435,14399,28645.83333,26789.16667,40898,7985,101521600,26906072,91132.5,21604.3,ARC 10,888.0209961,0,888.0209961,1.38752997,0,1.38752997,12300,Fulton,{1E67858F-4C63-4250-8C47-3790F0FD576E},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
172,90,13117130105,13117,"Census Tract 1301.05, Forsyth County",2648,236,831,70,393,97,47.3,11,247,78,29.7,9,159,55,19.1,6.4,32,28,3.9,3,37163,5811,36411.29032,751.7096774,23213,6991,59569900,19265168,71684.6,22382.9,ARC 20,2473.800049,112.348999,2586.149902,3.86530995,0.17554501,4.04086018,130105,Forsyth,{BFFE76B3-A168-4040-88A3-0A73AEA843C3},1970/01/01 00:00:00+00,Forsyth,4700,13,117,252507,355,53,1861.33,20.99,94.25,238
263,264,13063040202,13063,"Census Tract 402.02, Clayton County",2648,313,809,65,453,98,56,11.3,244,72,30.2,8.6,112,45,13.8,5.4,0,13,0,2,28105,5435,36100,-7995,12490,1040,30127600,4292453,37240.5,4381.7,ARC 10,2472.419922,24.16909981,2496.590088,3.86315989,0.0377642,3.90091991,40202,Clayton,{E46FF461-F430-4BFC-B272-CB40A0044FAA},1970/01/01 00:00:00+00,Clayton,8168,13,63,304838,689,175,2679.46,57.41,144.34,440
458,473,13121001001,13121,"Census Tract 10.01, Fulton County",2648,543,782,59,208,58,26.6,7.2,181,62,23.1,7.7,289,67,37,8,104,36,13.3,4,75556,21087,30227.27273,45328.72727,34886,8485,78062704,10209976,99824.4,10665,ARC 10,231.1060028,0,231.1060028,0.361103,0,0.361103,1001,Fulton,{F685C983-193F-4BC4-AC4D-AC19B2819E1D},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
929,930,13223120104,13223,"Census Tract 1201.04, Paulding County",2649,228,935,63,180,59,19.3,6.2,359,80,38.4,8.2,370,81,39.6,8.2,26,16,2.8,2,69813,6782,54466.66667,15346.33333,30381,3493,77464304,11233728,82849.5,10639.1,ARC 20,28964.90039,126.9929962,29091.90039,45.25770187,0.19842701,45.45610046,120104,Paulding,{0085E48B-6C68-49DB-9DCF-FF68C5892E04},1970/01/01 00:00:00+00,Paulding,3129,13,223,172542,155,60,1813.47,34.77,92.15,159
619,636,13121007602,13121,"Census Tract 76.02, Fulton County",2676,261,1030,68,546,123,53,11.5,357,108,34.7,10.3,104,46,10.1,4.5,23,21,2.2,2,31951,5790,33366.66667,-1415.666667,19425,2423,43951500,6240455,42671.4,5363.9,ARC 10,832.7299805,0,832.7299805,1.30113995,0,1.30113995,7602,Fulton,{0EF92D74-6463-4893-81B2-E7F71DCEA501},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
389,403,13135050311,13135,"Census Tract 503.11, Gwinnett County",2722,295,1074,105,121,66,11.3,6.1,282,90,26.3,8,532,124,49.5,10.5,139,47,12.9,4,102813,10785,58333.33333,44479.66667,45615,2674,121257600,15099675,112902.8,8707.8,ARC 10,1213.800049,1.66252995,1215.459961,1.89655995,0.0025977,1.89916003,50311,Gwinnett,{46BCEB78-F1AF-43AF-90ED-ABBF4F712E13},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
749,750,13089023114,13089,"Census Tract 231.14, DeKalb County",2728,302,858,58,222,66,25.9,7.5,400,90,46.6,10.1,230,65,26.8,7.4,6,10,0.7,1,55115,6327,51766.46707,3348.532934,20542,952,51367700,6650214,59869.1,6610.3,ARC 10,590.3150024,3.13923001,593.4550171,0.92236698,0.00490505,0.92727298,23114,DeKalb,{31867C82-B265-4B2B-B6A8-C40177DC60AC},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
778,779,13089023505,13089,"Census Tract 235.05, DeKalb County",2728,356,1003,79,407,106,40.6,10.1,426,113,42.5,10.7,165,62,16.5,6,5,8,0.5,1,44155,10653,40250,3905,19521,280,48212300,6232698,48068.1,4927.5,ARC 10,538.3880005,0,538.3880005,0.84123099,0,0.84123099,23505,DeKalb,{551CEE4B-8CD5-42D1-AA89-ECF6E76DCC42},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
915,916,13013180106,13013,"Census Tract 1801.06, Barrow County",2773,323,912,93,326,94,35.7,9.6,264,72,28.9,7.3,312,84,34.2,8.5,10,12,1.1,1,51393,3824,51167.66467,225.3353293,21816,1186,56526600,8029879,61980.9,6129.8,ARC 20,3054.969971,20.22850037,3075.199951,4.77338982,0.031607,4.80499983,180106,Barrow,{19EF1AF0-DF18-43B9-9D04-03E620AF7A2D},1970/01/01 00:00:00+00,Barrow,2579,13,13,86383,263,50,2985.54,57.88,208.37,180
190,119,13117130505,13117,"Census Tract 1305.05, Forsyth County",2790,231,1064,97,210,76,19.7,6.9,312,88,29.3,7.9,362,106,34,9.5,180,72,16.9,7,75781,12705,79406.47482,-3625.47482,43004,7403,116747200,22514948,109724.8,18647,ARC 20,2946.610107,2494.929932,5441.540039,4.6040802,3.89832997,8.50240993,130505,Forsyth,{D72E05D0-56E6-4722-904E-EB6DE53CCCA2},1970/01/01 00:00:00+00,Forsyth,4700,13,117,252507,355,53,1861.33,20.99,94.25,238
600,615,13121004400,13121,"Census Tract 44, Fulton County",2817,523,1080,100,862,186,79.8,15.6,158,114,14.6,10.4,60,52,5.6,4.8,0,13,0,1,19754,4486,9040.114613,10713.88539,11303,2453,27715900,6548493,25662.9,5578.4,ARC 10,204.4199982,0,204.4199982,0.319406,0,0.319406,4400,Fulton,{7F07893A-D55E-4723-91C2-5E191DB1ECAB},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
633,660,13121008400,13121,"Census Tract 84, Fulton County",2817,469,1177,175,925,225,78.6,15.2,171,86,14.5,7,81,55,6.9,4.6,0,13,0,1,20625,3035,17859.7786,2765.221402,15127,4411,32834500,8711653,27896.8,6130.2,ARC 10,439.3619995,0,439.3619995,0.68650299,0,0.68650299,8400,Fulton,{1C57290B-B4C6-4213-BCA2-F4EDCDB0DE47},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
928,929,13013180108,13013,"Census Tract 1801.08, Barrow County",2825,320,902,87,244,93,27.1,9.9,401,106,44.5,10.9,257,87,28.5,9.3,0,13,0,1,51250,9461,51638.41808,-388.4180791,19086,1306,51635600,7103156,57245.7,5614.9,ARC 20,5024.129883,68.80079651,5092.930176,7.85020018,0.107501,7.95769978,180108,Barrow,{36A29DEC-1DAE-4A5E-96AC-70C3C46AB8B4},1970/01/01 00:00:00+00,Barrow,2579,13,13,86383,263,50,2985.54,57.88,208.37,180
185,103,13117130409,13117,"Census Tract 1304.09, Forsyth County",2846,285,1023,87,273,106,26.7,10.1,255,84,24.9,7.9,468,123,45.7,11.4,27,24,2.6,2,73885,12839,56823.52941,17061.47059,28569,1516,75486704,8678903,73789.5,5709.1,ARC 20,2200.580078,7.97656012,2208.560059,3.43841004,0.0124634,3.45088005,130409,Forsyth,{F63B0F52-3088-4806-9F42-326B5B30291F},1970/01/01 00:00:00+00,Forsyth,4700,13,117,252507,355,53,1861.33,20.99,94.25,238
911,912,13013180206,13013,"Census Tract 1802.06, Barrow County",2864,320,1036,104,329,98,31.8,8.9,390,132,37.6,12.1,274,94,26.4,8.7,43,45,4.2,4,59028,12878,43138.29787,15889.70213,36389,12745,102674200,39315136,99106.4,36621.6,ARC 20,1728.23999,9.88272953,1738.119995,2.70038009,0.0154418,2.71581006,180206,Barrow,{F713E169-9082-4F83-92F3-9A4AB5925EAE},1970/01/01 00:00:00+00,Barrow,2579,13,13,86383,263,50,2985.54,57.88,208.37,180
354,368,13135050318,13135,"Census Tract 503.18, Gwinnett County",2866,343,1105,91,241,108,21.8,9.6,586,164,53,14.2,278,109,25.2,9.6,0,13,0,1,58203,6713,45318.62745,12884.37255,23425,464,62752100,7677086,56789.2,5137.8,ARC 10,211.7910004,0,211.7910004,0.33092299,0,0.33092299,50318,Gwinnett,{DC062ABA-59F8-4683-B75C-ADEF67BF1EEC},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
486,501,13121012000,13121,"Census Tract 120, Fulton County",2882,469,1213,98,779,177,64.2,13.7,359,112,29.6,9,43,42,3.5,3.5,32,36,2.6,3,19841,10007,11808.94309,8032.056911,15779,2425,41488700,9902969,34203.4,7682.1,ARC 10,568.8850098,0,568.8850098,0.88888299,0,0.88888299,12000,Fulton,{CF60EB53-A4EC-4F28-B400-AD4C69CE480B},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
497,512,13121010604,13121,"Census Tract 106.04, Fulton County",2884,442,1338,166,755,197,56.4,12.9,412,157,30.8,11.1,148,72,11.1,5.2,23,36,1.7,3,31771,4627,30433.07087,1337.929134,21060,2638,55311900,11007669,41339.2,6432.6,ARC 10,1171.469971,0,1171.469971,1.83042002,0,1.83042002,10604,Fulton,{E54E4E52-CA54-40CE-AB9E-A9A4F2A88A25},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
819,820,13089021813,13089,"Census Tract 218.13, DeKalb County",2887,305,1087,100,515,146,47.4,12.7,532,150,48.9,13,40,43,3.7,3.9,0,13,0,1,36063,5107,36542.55319,-479.5531915,15062,1678,42077900,6566950,38710.1,4880.2,ARC 10,151.3240051,0,151.3240051,0.236444,0,0.236444,21813,DeKalb,{EC26F4B6-0EC1-4562-8299-88BF9EBBBF0F},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
925,926,13013180105,13013,"Census Tract 1801.05, Barrow County",2907,291,853,66,205,69,24,7.9,256,67,30,7.5,377,91,44.2,10.1,15,16,1.8,2,69338,10930,49407.89474,19930.10526,22677,703,64984700,7901425,76183.7,7145.5,ARC 20,4036.399902,15.99409962,4052.389893,6.30686998,0.0249908,6.33186007,180105,Barrow,{B97E1CBE-2DD8-4377-B4EF-4E99DEA44ED9},1970/01/01 00:00:00+00,Barrow,2579,13,13,86383,263,50,2985.54,57.88,208.37,180
779,780,13089023427,13089,"Census Tract 234.27, DeKalb County",2936,305,1032,66,236,86,22.9,8.2,424,117,41.1,11,320,89,31,8.4,52,45,5,4,63864,8991,57575.75758,6288.242424,31247,5601,82708304,15889832,80143.7,14519,ARC 10,1125.829956,4.81287003,1130.640015,1.75910997,0.00752011,1.76663005,23427,DeKalb,{3736C31F-F652-4554-B540-25A60D9A31E8},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
585,600,13121004900,13121,"Census Tract 49, Fulton County",2940,282,1178,85,364,123,30.9,10.2,292,107,24.8,8.9,426,108,36.2,8.8,96,49,8.1,4,66786,18006,53095.2381,13690.7619,34841,2251,96939104,12191358,82291.3,8476.3,ARC 10,270.3410034,0,270.3410034,0.42240801,0,0.42240801,4900,Fulton,{ACFA0A85-8EF8-4CE2-893B-73FB1BE15ED4},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
467,482,13121000700,13121,"Census Tract 7, Fulton County",2969,186,350,37,101,41,28.9,11.3,77,45,22,12.6,143,50,40.9,13.6,29,24,8.3,7,69722,21579,35384.61538,34337.38462,19746,3409,31776300,6536395,90789.4,16020.4,ARC 10,431.4530029,0,431.4530029,0.67414498,0,0.67414498,700,Fulton,{D6E065FC-97B3-4FC0-B914-5CC3C1C74F72},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
132,178,13067030408,13067,"Census Tract 304.08, Cobb County",2986,210,1382,76,261,94,18.9,6.7,465,119,33.6,8.4,516,125,37.3,8.8,140,66,10.1,5,68913,15223,53838.70968,15074.29032,43590,3592,129603104,13886016,93779.4,8623.3,ARC 10,583.8930054,3.74142003,587.6339722,0.91233301,0.00584597,0.91817802,30408,Cobb,{A6959128-ADDD-42A2-9B1E-DA8BD66EE9B1},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
